token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
244,punct,-0.010130436,-0.0069833407,0.042520557,0.01602904,0.03346598,0.02883772,0.013115253,0.0036842886,-0.00014393977,-0.00815605,0.023043493,0.0071087903,-0.004251144,0.011416419,0.01425129,0.022937564,-0.015062892,0.004420262,0.014876771,0.023878314,-0.018546332,-0.0066120294,-0.013419451,-0.051323403,-0.051902115,-0.022415586,-0.013778072,0.0007686669,-0.0067523345,0.012982907,0.051687725,0.013672301,-0.022085346,0.0005215521,0.013918276,-0.033578683,0.012143592,-0.014733755,0.043344174,-0.002334642,0.0067529026,0.008821107,0.005852195,-0.023238465,0.009706295
245,punct,-0.0050532264,0.032937847,0.019669626,-0.005267906,-0.006688889,-0.011595616,0.012697188,0.03979308,-0.009317572,-0.019891107,-0.016857624,-0.0112984,-0.011584951,-0.001322707,0.0066989716,0.021694863,0.002679176,0.005454267,0.007206836,0.004190348,0.00415304,0.029590352,0.0069757393,0.02251155,-0.019394277,-0.018306581,-0.0075521744,0.0043542967,0.005570764,-0.016815133,0.031466942,-0.02428846,-0.037128456,-0.0039862758,-0.05367762,0.026212186,-0.002239481,-4.8434376e-06,0.01603071,0.039802916,-0.00524894,-0.016026389,0.004415937,0.015832318,0.0007050693
246,punct,-0.030782405,0.023630189,0.029112801,-0.018373353,0.010017214,0.017224718,0.014754444,-0.008715403,-0.0075892466,0.006499742,0.02993321,0.02978398,0.0015958848,0.0033116876,-0.030227836,-0.0017285467,0.0006863403,0.012348331,-0.032225754,0.0147017,-0.02827736,0.021645179,-0.009328077,-0.005332715,-0.018925192,-0.0012096597,0.0009664284,0.01686122,0.0038333184,0.04096111,-0.0016643412,0.026145557,-0.04174786,0.033121966,0.009245887,-0.018011281,-0.024347357,-0.015736531,-0.014550026,-0.013382232,0.030579839,-0.025599454,-0.0025909117,-0.00108217,-0.025045505
247,punct,0.012721877,-0.020903204,-0.0068226717,-0.006034409,0.0030088227,0.00079698727,-0.015235665,0.00034241492,0.023980277,-0.011116379,-0.045952857,-0.027791008,0.015601147,0.008390366,-0.001418829,0.02710941,0.025867231,0.0020614676,-0.020366268,0.0026487904,0.03503404,0.008042662,-0.008530703,-0.018625649,0.050286625,-0.022610605,-0.009193846,0.012536459,0.016397318,-0.0039681266,-0.033961065,-0.0032129695,0.039021246,-0.012074152,0.020669859,-0.017476818,-0.009068849,0.012806426,0.027722402,0.020794975,0.024721464,-0.0039450154,-0.007609412,-0.014611068,-0.018534582
248,punct,0.020105038,-0.016893957,0.00036323955,-0.0016807339,0.0064484053,0.018589176,0.004960127,-0.032468043,0.020335138,-0.024869561,-0.010794454,-0.028214345,-0.0031719059,-0.032948002,0.0035358337,0.0019421128,-0.02699492,-0.0073998985,-0.0034744851,0.006641112,0.012061036,-0.019359909,0.034144513,-0.017300036,0.009850832,-0.015931305,-0.00409168,0.010349378,0.024997065,0.0042678304,0.0022157398,-0.011803756,0.011701089,-0.014017455,-0.010735662,0.00046305414,0.011125316,-0.010126783,-0.018927097,0.006599008,0.0055022985,-0.009263707,-0.031123072,-0.0023409703,-0.017755294
249,punct,-0.008490233,-0.00016688422,-0.034151796,-0.00034231567,0.0068063783,0.004359817,0.016473686,0.024049388,0.000911465,0.0059078997,-0.01206287,-0.0020777746,-0.002724683,0.011364801,0.022686396,-0.0029098673,0.00221511,-0.004490414,0.031584807,-0.0022575376,0.0006627453,0.0031970458,0.0063798367,0.018548392,0.0199018,-0.046819866,-0.031225232,-0.0435056,0.015900914,0.0347839,0.013141806,-0.00053006754,0.002135,-0.0074013667,0.020101428,0.002496446,0.0105364155,-0.044312317,0.030394563,-0.03253145,-0.026636941,0.0030946415,-0.003640276,0.013196282,-0.03902091
250,punct,-0.019406598,0.0142248375,-0.0123768,-0.025774393,0.0059736823,-0.007899976,-0.0056471056,0.017277043,-0.0047307736,-0.024793612,-0.02416308,-0.007466779,0.007804686,-0.006794971,0.016804146,-0.0340324,-0.024584774,-0.00073517335,-0.0057011764,-0.043411236,-0.0064109485,0.017368818,-0.016274227,-0.02327553,-0.010264695,-0.03113167,0.05301732,0.03406707,-0.031665705,0.028623959,0.008192129,-0.022744512,-0.014002664,-0.024390364,0.03663034,0.034327105,-0.0015427866,0.008572286,-0.0069073257,-0.003775085,-0.04177446,-0.017680287,-0.008844926,0.030668821,0.021668946
251,punct,-0.007891976,0.0016240649,0.022150239,0.036013354,-0.01612569,-0.023277309,-0.015397813,-0.013972314,0.016533168,-0.008268839,0.00039781648,-0.029786741,0.0127550075,0.015371534,-0.031036388,-0.030544583,-0.016416546,0.0018638428,0.0368704,0.032749247,0.02804861,-0.016176863,0.017176198,-0.012569174,-0.0057472205,-0.0058483267,-0.010300224,-0.040288292,0.039379638,-0.0064976844,-0.031063769,-0.0011820433,-0.010955258,-0.030413738,-0.009530998,0.0035950567,0.0081505,-0.0076563493,-0.047063,-0.0008282969,5.2833035e-05,-9.5784075e-05,-0.00432981,0.015001285,0.0074178292
252,punct,-0.030751847,0.0029271,-0.031335223,-0.018211395,0.0047813314,0.014707525,0.011831183,0.0005483261,0.024326073,0.015748976,-0.0064394856,-0.036420714,-0.0058654184,0.024351327,0.020168133,0.025230572,-0.008586123,-0.010531115,-0.0067358892,-0.007068402,0.009999971,0.0027585486,-0.0006454681,-0.0039657713,-0.037839994,0.02491247,0.00061059283,0.02102222,-0.007676149,-0.029018583,0.058023985,-0.0116679855,-0.00036828307,0.006906906,-0.0076638353,0.015512498,-0.029009037,0.014923286,0.02100135,0.0033171778,0.013441274,-0.002548632,0.021224065,0.0045206775,0.038085885
253,punct,0.01044211,0.03541684,0.006469551,-0.011669285,-0.0026307632,0.012152775,0.03853496,0.015708365,-0.010537479,0.018107073,-0.0010043478,-0.004296011,-0.0013779461,0.02882517,-0.0055821207,0.003284136,-0.0032128675,-0.008667666,-0.006669697,-0.0008464708,0.014547851,0.024618916,0.015111589,-0.006243783,0.024212709,0.006223349,-0.03516729,0.039272513,-0.006095144,-0.01260984,0.017116878,-0.014019593,-0.0034554352,0.0023094248,-0.0341811,-0.011534388,-0.011810222,-0.022928603,-0.00047726903,0.007915334,0.0131307375,0.0346828,0.017650902,-0.024544105,0.022385117
254,punct,-0.008110817,-0.014390743,-0.02887201,-0.012390768,-0.020036327,-0.012735357,-0.00682882,0.020751553,-0.014450829,-0.0071281902,-0.009468175,0.02544514,0.021072362,-0.017388593,0.011769874,-0.035248127,0.033427697,-0.012429029,0.028025484,0.004656011,-0.0026862018,0.016686376,0.014957902,-0.008809294,-0.019267803,0.024984665,-0.02789959,0.009828188,0.0076997373,-0.010868715,0.023044469,0.007743201,0.0046390546,0.0030937141,-0.006930214,-0.026289944,0.022192998,0.0127291335,-0.046930898,-0.018139442,0.028772717,-0.0040817726,0.0040882076,0.025393864,-0.006771457
255,punct,0.0007993316,-0.009987899,0.007879577,0.020210631,-0.053588424,0.0057296893,-0.004307064,0.017950427,-0.017911296,0.008522169,-0.0046905153,-0.007268001,-0.018110573,0.0057467846,0.020532032,-0.031153794,0.0026457931,0.021631734,0.009025626,0.013043115,-0.014082756,0.03295635,0.011197015,-0.015023417,0.02463408,0.0024504538,-0.014148654,-0.0022890267,-0.030872175,0.001320984,-0.014650315,-0.0096259955,-0.052005075,0.022365334,-0.02564102,-0.0034693691,0.027847609,0.009315612,0.008384685,-0.00097479526,0.022627648,0.0050091697,-0.014841474,0.014155415,-0.029862218
256,content,0.008553343,0.005765089,0.009915771,-0.009504961,0.033386204,0.027249467,0.003662598,0.016311167,0.016340448,0.010382561,0.026033862,-0.031246435,-0.004787327,0.018412419,0.0019271354,0.0075867884,0.008576544,0.024635226,0.007941205,-0.0039311624,0.04260453,0.020437224,-0.00085687503,-0.0014704707,-0.009529061,-0.010367229,-0.0003734263,-0.010597886,0.023615679,-0.027170157,-0.0034022438,0.022640271,-0.03517806,-0.001537694,0.037316345,0.021479636,0.0015742823,-0.00396157,0.03820088,-0.02321183,0.0062224343,-0.019272115,0.0018737647,0.03592461,0.004737699
257,function,-0.019417392,-0.015041502,0.019760532,0.009424962,-0.029103741,0.0087301945,-0.02490838,0.025427694,0.026280645,0.018986147,0.009935838,-0.009980325,-0.014196342,0.027600316,-0.014123356,-0.027290625,-0.028885715,-0.0061157867,-0.0109158335,-0.015835024,0.020813305,-0.0070752143,-0.000715456,-0.0077011865,0.014001565,-0.03948572,0.025029961,0.0109433485,0.005116581,-0.013421236,0.0028294006,-2.4738612e-05,0.013933145,-0.021968517,-0.014555548,0.015481124,0.016678466,0.007929867,-0.004773617,-0.011423052,0.008988881,0.010938874,-0.029892704,-0.023301959,0.009100724
258,content,0.019559767,-0.02957401,0.03791505,0.041565366,-0.0028115215,-0.008275921,-0.013554805,-0.0007522905,-0.019128842,0.0004291489,-0.031443126,0.043738212,-0.007442258,-0.020138178,-0.032739058,0.019184351,-0.00788382,0.0060408926,0.027284719,-0.017077342,0.039001003,-0.013566712,0.012637693,0.042413183,-0.00404544,-0.03783288,0.0066720787,-0.03208133,0.016505001,0.03762483,0.020528974,-0.030059809,0.016042078,-0.0009417388,0.013061651,-0.020135628,0.0052232174,-0.022921408,0.038263686,0.009800422,0.005506173,0.025558982,0.012576973,-0.0076599186,0.021013489
259,function,-0.015375424,0.022703992,0.009573003,-0.012240601,-0.036725424,-0.038715277,0.013483819,0.01892967,0.016285501,-0.023310231,0.027141985,-0.0030799408,0.04434538,-0.009873422,-0.0018530823,0.0071545094,-0.019290438,-0.0123093575,-0.004256673,-0.0044696075,0.0013115235,0.040567312,-0.00473306,0.0042410535,0.0036181095,-0.009230909,0.013128642,-0.0037633493,-0.01482904,-0.008015298,0.0066115092,-0.013276943,0.026954591,-0.005875856,0.008224991,0.007640294,0.01959483,0.044242535,0.018474419,0.0014180272,0.014850527,0.010594565,-0.005720067,0.0057874136,-0.0052463934
260,content,-0.0049389116,0.019542793,0.04398975,0.036615983,0.057955306,0.0005180515,-0.009866253,0.004475321,0.046548195,-0.022860104,0.0073480313,0.008476335,0.018121742,-0.01459934,-0.004792259,-0.01920444,0.015365951,0.0058773695,-0.03657449,-0.01174166,-0.026156634,0.022602618,-0.00603216,-0.042756207,0.024520662,-0.034170352,0.037974052,-0.019518489,0.034131795,0.010638639,-0.0140738655,0.025290323,0.022401404,0.033140007,-0.006118249,-0.02666304,0.013288013,0.043397937,-0.018219044,0.033458434,-0.010310757,-0.003834351,0.031762686,0.010351852,-0.005399671
261,content,-0.027473979,-0.025026128,-0.029987834,-0.025022728,-0.016356112,-0.012582049,0.0122869415,-0.022337742,-0.016637512,-0.0019040254,0.0023078062,-0.00028844157,0.01429551,0.028908193,0.031921614,-0.027740886,-0.0135797905,-0.017685931,0.009891744,-0.0067939814,-0.01899561,-0.04480918,0.0023114234,-0.008460534,-0.0069643706,0.0046471944,-0.003823671,-0.01916888,0.03339404,-0.002994568,-0.002523241,0.010667918,-0.014967787,0.020396098,0.013374077,0.017488563,0.004447391,-9.029133e-05,0.012427838,0.0043584104,0.004385716,0.0034874638,0.0043937573,-0.031059735,-0.01744748
262,function,-0.02499399,-0.014611087,-0.05007073,-0.007887132,0.010146674,0.0005815662,0.022993334,-0.0063200127,0.008560551,-0.0048911697,-0.034842867,0.021700952,0.0023423166,-0.011906013,-0.010396503,0.016633276,-0.026242385,-0.029942231,-0.009627889,0.0025809493,0.021809505,0.008909067,0.00446536,0.004682858,-0.0032163216,-0.023215873,0.0019786577,-0.026568081,-0.0020888022,-0.006040026,-0.0066701286,-0.027844237,-0.0023275039,0.0046379287,0.00040514534,0.038011447,0.016792994,0.016791653,-0.0012354226,0.013681162,0.010246006,-0.0062090224,0.011459704,0.01742327,-0.008390823
263,content,0.025031231,-0.02457789,-0.020616882,0.028004566,0.03935007,-0.032663453,-0.017319683,-0.02247695,-0.03545904,-0.0044391523,0.0018043454,-0.004253872,0.023524953,0.024991037,0.014182749,-0.009405355,0.023353484,0.020991247,0.015648933,-0.0034782104,-0.06297099,-0.01218264,-0.023383267,-0.039977085,-0.01924404,-0.001616947,-0.028986132,-0.018287133,0.025723845,-0.0023312685,0.008602932,0.020977976,0.008900499,0.009021434,0.039960448,-0.023732416,0.016437799,0.014463951,-0.008892039,0.0012124195,-0.013283279,0.006564711,0.028495729,-0.023429807,-0.029509
264,content,0.04710057,-0.000108038446,-0.023867154,-0.0343909,0.017145399,-0.00354853,-0.011925021,-0.00837067,0.010222929,0.003980572,-0.015212358,-0.029745141,0.005397755,0.017142132,0.014142771,0.008372481,0.01134285,-0.018438067,-0.0211118,-0.007963378,-0.01424848,-0.01972086,0.006320124,0.012588528,-0.001307488,0.0075812857,0.010217814,0.002954147,-0.027702138,0.02882284,0.02030484,-0.021872593,0.036255896,-0.01357614,0.030568663,-0.030715315,9.328939e-05,0.022373116,-0.014783314,0.008144031,0.00056571857,-0.0041685803,0.012317083,-0.005143049,0.024692386
265,content,-0.013873062,0.019932294,-0.0033354457,-0.0064226985,0.0027677065,0.007536353,-0.003562784,-0.013299614,-0.006610871,-0.0013821482,0.009753346,0.0025111074,0.002595496,-0.033391654,0.015724158,0.010677918,-0.005904509,-0.0072100996,-0.0036527922,0.019440988,-0.020299958,-0.021736957,0.039613884,-0.0075680856,-0.002165934,0.01472922,-0.010502487,-0.03507263,-0.012255325,-0.0007350904,0.0063731056,-0.009145762,-0.02222641,-0.0022999297,0.014447708,0.017263459,-0.03159521,-0.0054844045,-0.035200655,0.00880357,0.0073929974,-0.015431457,-0.016180098,0.03049111,-0.021414425
266,content,-0.013023534,-0.031924374,0.016085329,-0.02978057,0.0057493374,0.046744984,-1.10983116e-07,-0.0048088394,0.014301123,0.021700319,0.020544104,0.035991084,-0.001684235,0.03718075,-0.013081741,-0.00045600312,-0.0017416565,-0.005973422,0.01489936,0.014758614,-0.009556742,-0.006378457,0.0041682655,-0.001481381,-0.019064412,-0.06206712,-0.019547923,0.0030087766,-0.006696681,0.014537333,0.027957033,-0.011486949,0.021182463,0.03638138,-0.01639053,-0.013812279,-0.02098351,0.0091062095,-0.031314015,0.0170141,-0.0004406979,0.02281808,0.003924625,-0.004220149,0.039700933
267,content,-0.01051096,-0.018185006,0.0022117742,-0.023078207,-0.0060205706,-0.025387025,-0.0004346309,-0.03657322,0.015625779,-0.022254208,-0.009716013,-0.020039035,0.009079127,-0.011695706,-0.018163426,-0.015692323,-0.011569989,0.021150963,0.004154934,0.016443985,-0.013504674,0.01264625,0.028993959,0.048015423,-0.019360185,-0.008325926,-0.015941352,-0.014299043,0.013537407,-0.037374604,0.03679851,0.016272025,0.0015023113,-0.035378754,0.0136392675,0.014111484,-0.0050481735,-0.021834724,0.033625655,-0.046581347,-0.0115408525,0.022348536,0.009570961,0.034968145,-0.03428396
268,content,-0.010046959,-0.022635879,-0.0030363598,-0.025376469,0.016901417,0.007468941,-0.020119263,-0.012088738,0.0038806957,-0.015433155,0.023677597,-0.018257432,-0.015493727,0.015606554,-0.0022943108,-0.019032422,-0.007967145,-0.008436887,0.024009304,0.0013194574,-0.0006251791,-0.04477297,0.0032688098,-0.0016143105,0.016265552,-0.014438383,-0.020957045,0.029613787,0.011666864,0.02175174,0.026524007,-0.02627403,-0.016232068,0.0038111114,0.010182383,-0.031968098,0.00069411984,0.007903041,-0.019795438,0.013396274,-0.005019887,0.03484022,0.035926603,0.024643775,-0.019992167
269,content,-0.01019037,-0.007927264,-0.02582298,-0.004256378,0.022029728,-0.014772019,0.0060629416,-0.016813196,-0.020006306,0.017807566,0.0138596175,0.0070631257,0.014171567,0.0074715363,0.0032099597,-0.033163443,-0.0092576835,-0.018057656,-0.0058304355,0.0060389754,-0.010319869,-0.015687482,0.032811966,-0.01161907,-0.0018177353,0.012229613,0.053333625,-0.017323283,-0.021391036,0.0016404672,0.033510588,-0.034326375,-0.020121139,0.014217424,-0.00712352,0.020594519,-0.058499157,-0.01497199,1.4645796e-05,-0.02159275,0.008577809,-0.008243024,-0.011865954,0.027670836,0.0008789322
270,content,-0.0013535738,-0.009226064,0.005901061,-0.0073145,-0.0010857392,0.008407129,0.0036070715,0.012825201,-0.04135232,-0.0019769648,0.01478016,-0.0096466495,-0.027370539,-0.024777608,-0.005199896,0.02467938,-0.0277109,0.006279186,0.0057976632,-0.017145228,-0.01703554,0.007947498,-0.01978943,0.027528893,0.026669327,0.014077991,-0.0019693617,-0.029861331,-0.0010105708,-0.024805605,0.00492638,0.019631853,0.028731119,-0.01882284,0.038286295,0.041404765,0.02006957,0.0064973813,-0.025743403,-0.007364636,0.01412523,-0.003835582,-0.0070428783,-0.028799389,-0.001528081
271,function,-0.0145188505,0.0073235813,0.0023231967,0.028906934,-0.03631039,0.037577298,0.007940863,-0.011560815,-0.023970118,-0.004196267,-0.00777645,0.01625004,0.016219148,0.06045471,-0.0025014328,0.02265959,0.0048669213,0.03476629,-0.002298303,-0.02680916,-0.027465394,-0.010694534,-0.0017475236,-0.03403233,0.01720616,-0.0020976602,0.010050577,-0.007670907,-0.0008210713,-0.015667494,-0.00068357243,0.011454962,-0.0030443866,-0.016028356,0.00092805165,0.013309292,0.0042649484,-0.008167977,-0.025768992,0.017328609,-0.00047585642,0.0049118726,0.012275759,-0.026172506,0.0071812877
272,function,-0.03820547,0.036656495,-0.012248647,0.0053878534,-0.0140660545,0.005589147,-0.0012611203,-0.01511628,-0.044829275,-0.0076845526,0.034584485,-0.02967541,-0.015493432,0.021538172,0.0012889475,0.0015300816,-0.011438993,-0.01881256,-0.003352519,-0.011943512,-0.029813854,0.01728173,-0.0071397903,-0.004789572,0.01347908,-0.020477828,-0.0070324233,0.03666706,-0.017154086,0.016624434,0.021205315,0.0014826399,0.009801995,-0.009211726,0.01624505,0.011314303,0.021486064,-0.019428479,-0.011691014,0.005126947,0.0018750796,0.0031513397,-0.009310078,-0.007957397,-0.0072741774
273,function,0.00484764,0.040990155,-0.02954732,-0.020324573,-0.039805938,-0.012316369,0.031895854,0.012780702,0.028614797,0.005499547,-0.009724963,-0.033735972,0.01645786,0.0045584706,-0.0051526926,-0.028054655,0.005586789,0.013982502,-0.037420228,-0.00986635,0.0054262755,0.013036789,0.01819288,-0.03313347,0.007927013,0.0021466098,-0.013610825,0.059485458,0.033318933,0.0012676175,0.0033707556,-0.005583787,-0.028567126,-0.0225838,-0.0037721281,0.030743074,-0.0031737192,0.022111656,-0.013551614,0.041561604,-0.015413031,-0.0016702759,-0.00835439,-0.020729588,-0.0088896975
274,content,0.017527336,-0.023946801,-0.010063235,-0.011809404,0.00022734152,-0.008005708,0.015494724,0.033143762,0.019258758,0.0068019396,0.004814292,0.030828103,0.020938838,0.0009823588,0.031348355,0.013114131,0.005436443,-0.0029667192,-0.014704171,0.015030357,0.011194018,-0.002341042,0.0030811036,-0.018340914,-0.009962193,0.002614911,-0.019223858,-0.025904706,0.017815903,-0.030248534,0.027544057,0.012786511,-0.024838574,-0.008049836,0.045264322,-0.00393114,0.009985628,0.034007013,-0.01123991,-0.020008752,0.001741205,0.0055242935,0.01454324,0.017926212,0.007632861
275,content,0.032730587,-0.014973462,-0.008210217,-0.035641633,-0.006943276,-0.006237693,-0.024946783,-0.0135117015,-0.0019069234,0.01490478,0.0047952775,-0.01469849,0.009288337,0.027475905,0.010404742,0.0009925924,0.006605772,0.011059842,-1.0089794e-05,0.016561095,-0.015283906,0.020120637,-0.008208943,-0.008015705,-0.0015395248,-0.0031684162,-0.011400966,0.034453105,0.030251497,-0.015480158,-0.0072195088,-0.00068967475,-0.020643791,-0.03733339,-0.003486777,-0.025103385,-0.012803764,0.010422781,0.009282829,0.020380305,0.0066951164,-0.012144203,-0.008467581,0.00511879,-0.008937224
276,content,0.029063534,0.0020251821,-0.018679954,0.0063793557,0.0028551838,-0.020893965,0.002914352,0.0012093444,-0.006987209,-0.011903654,0.012590755,-0.00693536,0.0004998854,0.014578033,-0.0032580371,0.016586762,0.0010088078,0.0029383248,-0.0007588705,0.009320039,0.03061017,0.024921732,0.013673061,-0.00055481173,-0.01232364,0.011747867,0.005024285,0.006305035,-0.00058675837,0.0021087495,0.00944975,-0.030632013,-0.010281957,-0.012517358,0.027053494,-0.008014943,-0.01781017,0.005616716,-0.020855853,0.019493531,0.027790284,0.010504069,0.054616064,0.017198341,0.013768372
277,content,0.044305112,-0.009107489,-0.012488701,0.01482557,0.010896977,-0.026701203,0.0330625,-0.0064109997,-0.0005624052,-0.012426762,0.017596092,-0.010138012,-0.004458844,0.024322784,-0.036396887,-0.0015976953,0.029953908,0.042381965,0.0027923929,0.01948296,0.0121679455,0.011844558,-0.009975337,0.018517941,-0.0005200103,-0.0033122653,0.00234109,-0.009076804,-0.033176504,0.011622586,0.026679805,0.031538747,0.018205795,-0.03774935,-0.020001907,-0.015314598,-0.006744985,-0.024555199,0.007792578,0.03637678,0.021977548,-0.0057752007,-0.017851768,-0.041957892,-0.010457935
278,content,-0.006238878,-0.020807082,-0.03687504,0.011059142,-0.01698689,-0.030604595,-0.0057280147,-0.017517,-0.0059886277,-0.015557113,-0.02274646,-0.029866798,0.0085701365,-0.026233338,0.0077391085,-0.0020610595,-0.018493634,-0.0152477585,-0.007976236,-0.002702411,0.027129032,-0.008555984,0.008229531,-0.0021781486,-0.038538065,-0.0141194565,-0.02349894,0.012524126,-0.0042753206,-0.02778341,0.028660446,0.02034918,-0.009715735,0.014676312,0.015496319,0.030136928,0.022552934,-0.032979634,-0.0115285795,0.009462482,0.03313754,-0.021464573,-0.022050852,-0.018447364,-0.039097268
279,content,0.018058635,-0.0018639442,-0.005406997,0.005852144,0.004910344,-0.014813986,-0.020425228,-0.019573467,-0.017657217,0.0107654,0.009671912,-0.03580182,0.00053078134,0.014326938,-0.006272332,0.013981378,-0.01606692,0.007713056,-0.009649986,-0.017712656,-0.008319093,-0.03256994,-0.003999979,-0.026502399,-0.012801525,0.016626356,-0.028370595,-0.002263829,-0.0027883227,-0.012393087,0.00514018,-0.015329308,0.0030333009,0.0011885073,-0.0242342,0.031422615,-0.012184241,-0.014065608,0.005722857,-0.027108805,-0.0013551656,-0.021623755,-0.005091291,-0.0096249385,-0.0013752362
280,content,-0.010670565,0.003449662,-0.016937707,-0.030116469,0.0090445485,-0.027001468,-0.019558901,-0.009354952,0.0018764241,-0.009870824,0.0012158554,0.0014666679,-0.008653434,-0.018547885,-0.010919099,-0.028064031,-0.00018404397,-0.010614786,-0.026212173,-0.011975094,0.01726729,-0.0020846124,0.0012502795,0.036226477,0.013088508,0.018694336,-0.00943596,-0.028507363,-0.016574712,0.010019473,-0.011227072,-0.005677072,0.0017596292,0.017253717,-0.0018769403,0.006876441,0.0005453547,0.011948939,-0.022247598,-0.04245036,-0.011812504,0.037857734,-0.020712439,-0.013380176,-0.0188132
281,function,0.044978008,-0.016577417,-0.016332733,0.039941374,-0.014574371,-0.024260411,0.04604049,0.020734899,-0.0039473977,0.011247508,0.0064629083,0.008429574,-0.00559706,-0.00012455092,0.0061814697,0.030206548,-0.006039173,0.020615114,0.007510597,0.017141212,0.015435083,0.03155613,-0.012840881,0.026871504,0.0043554613,-0.013130178,-0.016593093,-0.003010845,0.027223902,0.00022139361,0.016030071,-0.0018719282,-0.007498064,-0.017646369,0.011077491,-0.010403171,-0.030232098,-0.016618991,0.024439067,0.02576627,0.001740115,-0.011946874,-0.0021679043,0.011658973,-0.027059708
282,content,-0.010838194,-0.022144455,-0.00994628,0.015923094,-0.0016801002,-0.0045929644,-0.013393421,-0.01994155,-0.008965417,0.014036521,0.008166373,0.05939356,0.0019272143,-0.02846189,-0.0074780523,-0.016111897,-0.01813228,0.025423113,-0.001933355,-0.007430679,0.0014381666,-0.029107906,0.016711492,0.0006625557,0.017416073,-0.00058000896,0.025452355,0.02176559,-0.020228194,0.0056901607,0.02161967,0.029046053,0.00040778788,-0.031637795,0.028489616,0.016982514,-0.011362814,-0.0045667426,-0.02877536,0.021643966,-0.0025375213,0.005104189,0.03513431,0.014674516,0.0039210743
283,content,-0.020309703,-0.008077776,-0.02963199,0.012406634,-0.011690524,0.011975531,-0.0046447446,0.0029186737,0.026871817,-0.021650562,0.013907861,-0.0064846883,0.033966962,-0.034653697,0.013665341,-0.0019929546,0.042291224,-0.0012874308,-0.008585505,0.017046751,-0.0395044,0.006810775,0.0064641535,0.005643707,-0.017376328,-0.0043047615,-0.006603855,0.014512201,0.009717841,0.004555439,-0.0024684432,-0.014457147,0.009927188,-0.030959947,0.0033456646,-0.0014526228,-0.031836268,0.01230796,0.02193763,-0.0209911,6.178649e-05,-0.005045864,0.013638034,-0.019934557,-0.0017745346
284,function,-0.009591669,-0.010062873,-0.009709047,0.009994018,-0.007251189,0.00043816573,0.01864269,0.02806305,0.009465027,0.010462763,-0.007797237,-0.020790178,0.011684312,0.035397474,-0.0081638275,-0.0033290081,0.02458645,-0.018035483,0.020208905,0.013097092,0.020711869,0.04468438,0.01112831,-0.0014878246,-0.0037232197,-0.005859785,0.0014141102,-0.012228979,-0.016443426,-0.019735146,-0.007962001,0.019553585,0.009429253,-0.0098420195,-0.0115469275,0.00044005603,0.014445788,-0.011681033,-0.018224718,0.015668707,0.005481142,0.0029156464,0.0034628664,-0.006724773,-0.017578369
285,content,0.030682541,-0.009528679,-0.012523908,0.023994789,0.01682012,-0.0073893224,0.01216955,-0.015146191,-0.0069648693,-0.005937243,-0.021508727,0.021145973,-0.004323227,-0.005482763,-0.02281088,0.008892702,-0.012172648,0.0006270209,-0.020379126,0.03395885,-0.015997212,-0.037912004,-0.021897117,-0.022394964,-0.020402126,0.012076523,-0.038499232,-0.011427798,0.010864311,0.020774882,0.0031075045,0.003936387,-0.0046697026,-0.002325772,-0.044100575,0.007012992,0.0054920265,-0.030678963,0.004976078,-0.034098733,-0.027852764,0.015000451,-0.0075080968,-0.008840997,0.0017554568
286,function,-0.010753755,0.012186125,0.0017547044,0.0120594045,0.04723863,0.017909924,0.0030599902,0.00060019374,-0.012294663,-0.016074276,0.01641301,-0.032367468,-0.02386101,-0.0025702678,0.032292075,0.005908373,0.00039339266,0.007817715,-0.007987624,0.001961308,0.008293854,-0.038464367,-0.0009020317,0.021382578,-0.04499493,0.045539763,-0.04519703,0.01795119,0.016019762,-0.003844392,0.01635378,0.039286304,0.04855291,-0.023634223,0.008412115,-0.007942176,-0.013740697,0.016493063,0.0024179863,0.0037043982,-0.023020454,0.003621667,0.0076738666,-0.008186528,0.0050471197
287,function,-0.009701964,-0.022584602,-0.016701836,-0.0012383644,-0.04838343,0.005674871,-0.0062189666,-0.012379416,-0.029603584,-0.028411085,-0.0073027355,0.013351488,0.009172284,-0.023638813,0.014109242,-0.00027705674,0.003787205,0.028606236,-0.008915509,-0.048685245,0.014587994,0.015543437,0.036314733,-0.0025109202,0.007959127,0.021227427,0.010396417,-0.0089746965,0.0038572252,0.035975415,0.012701236,0.0019163319,-0.019294856,0.019436492,0.002445031,-0.0337165,-0.045450557,-0.019728446,0.0010865632,-0.0076360344,0.012801248,0.020512879,0.0013747582,-0.0013023389,-0.029361537
