token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50
214,punct,-0.012619618,0.0007390074,0.011472244,-0.012166196,0.011641014,0.017700106,0.026161171,0.00948903,0.0017934219,-0.0016496613,0.01062294,0.005008124,-0.004093477,0.02940955,0.0012506617,0.010884099,0.0026853865,0.018342191,0.019243848,0.017129723,-0.0034475063,-0.0012015215,-0.01702991,-0.004757232,-0.022839284,-0.026414191,0.025228845,-0.008786468,-0.014673281,-0.030964658,0.013573645,-0.007187276,-0.0144281695,-0.032334223,-0.010627601,-0.00985418,-0.0069856104,0.02441648,-0.033596806,-0.009120043,0.018491983,-0.01336338,0.017486315,-0.00061813847,0.01661172,-0.0026003392,-0.027723553,-0.006227968,-0.01128855,0.022185089,0.0049746265
215,punct,0.0039959243,-0.02791237,0.009089118,0.0013529349,0.014078807,-0.0018693295,0.009901321,-0.029151592,0.0024012264,0.03300482,-0.011071351,0.006342399,0.009422726,0.016427446,0.003536474,-0.0061558285,-0.017189814,-0.018776095,0.027336234,0.0023719182,-0.0038762435,-0.019604322,-0.013684948,0.00039582074,-0.007163232,0.037677698,-0.0136456415,-0.033712614,-0.013589356,0.004580335,-0.026415063,-0.03055406,-0.005769807,-0.019251563,-0.0029434657,0.03718337,-0.009606191,-0.013585373,0.041747063,0.0054095946,0.03521263,-0.018253792,-0.0033358012,0.0230636,-0.012246836,-0.017808033,0.031191703,0.000402252,0.009752116,-0.004922117,0.017279742
216,content,0.012380997,-0.00013568439,-0.0049084085,-0.004816444,-0.0060088933,0.012167259,0.030372769,0.0016726247,0.031529773,0.0067050457,-0.005484049,-0.011609683,-0.004599689,-0.0015274825,0.011007458,-0.022570666,-0.0007462843,-0.023296727,0.034350146,0.031547636,0.01500042,-0.019934632,4.991813e-05,0.030848088,-0.0119634485,0.03380351,0.012820496,-0.02159923,0.017672854,0.003318509,-0.0024886557,-0.012455842,0.0066085486,0.0035579444,-0.03399972,0.011391516,0.013810272,0.015921712,0.0190844,-0.018935092,-0.0056185643,0.05713449,0.0069789914,0.010367906,0.015013832,0.008640564,0.0067282566,0.03813094,-0.049496554,0.030924452,-0.00926293
217,content,-0.004445881,-0.008862206,0.03530578,-0.03414702,-0.02137896,0.005480948,0.024496691,-0.019663595,-0.010178955,-0.0060211215,0.006497311,0.028811982,-0.0005229949,-0.0013709845,-0.0041797734,-0.008282405,-0.015244401,-0.0066411304,0.013940858,-0.011491035,-0.01648473,0.033899292,0.0102357175,0.002142558,0.018458527,-0.008098457,-0.009243622,0.0017620408,0.017218461,-0.0057699466,-0.008478753,-0.014031131,-0.007096344,0.006565436,-0.0110397395,-0.01668245,0.0070707994,-0.0047478965,0.016478151,-0.015146305,-0.015110861,-0.05993188,-0.0036291345,-0.016704861,-0.016548155,-0.0036239198,0.023041958,-0.015484995,0.00050401007,0.00032581287,0.012947514
218,content,-0.017333074,-0.013400229,-0.017693821,0.012491244,-0.009791937,-0.032090593,-0.003976263,0.010071197,-0.015397089,0.0056900047,-0.02719516,0.050060842,-0.019383917,-0.007500536,0.012349786,-0.009186046,0.011525739,-0.013828232,-0.03397847,0.004453658,0.009358043,0.027446024,0.0043185386,-0.031294633,0.018655125,0.041458394,-0.049525604,0.024787255,-0.02950936,0.00046377926,-0.026319213,-0.04663229,-0.022677435,-0.016242567,-0.022011172,0.011475831,0.032685176,0.010056951,-0.0027393769,-0.012162939,0.0051028463,0.0021706256,-0.013346588,0.010107871,-0.023790803,-0.007736637,-0.0033625725,0.04107408,0.0056291544,0.024872055,-0.018254979
219,content,-0.028424507,-0.024335574,0.016044753,0.021189174,-0.0026681107,0.002165973,0.011190057,-0.023497473,-0.016951052,-0.008773428,0.011002036,0.005291128,-0.05367853,-0.003877243,-0.031880114,0.006417479,0.013082047,0.0073621892,-0.046031825,-0.01438135,-0.018125722,-0.0049616024,0.035658702,-0.020103024,0.0001553892,0.004677099,-0.046732288,0.037934516,0.006168742,-0.017097171,0.024961123,0.018540971,-0.025868483,0.0022527482,0.017401038,-0.0076715695,0.034312587,-0.010535219,-0.00033162802,0.0047106096,0.023863284,0.02417532,0.006082652,-0.013811069,-0.014519279,-0.0039677774,0.005137652,-0.017423254,-0.011182736,0.031412646,0.016861351
220,content,1.5215498,-1.12484,0.025984934,-0.024071496,0.75985414,-1.4813358,-0.3754454,0.010297913,-0.00089256273,0.010199314,-0.01305965,-0.0073244018,-1.7558827,-0.28658238,-0.48296046,0.049976792,0.052856516,0.007359073,-0.0061596637,0.06507883,-0.004359731,-0.002819943,-0.0017707483,1.0589734,0.032931324,0.020737927,-1.1892436,0.96796674,0.48633224,0.09220313,0.05076528,0.046871074,0.09714044,0.05251471,-0.020835485,1.285123,0.034595322,0.00666768,-0.041564018,0.07399935,-0.015423276,0.03596686,1.390758,-0.020389093,0.011336276,-0.014143728,0.024151437,0.07584744,0.058223475,0.011284026,0.12645414
221,punct,-0.002880268,0.009058184,0.012573487,0.031949475,0.003368265,-0.013708251,-0.012769537,0.0067098173,0.003842589,-0.016387245,-0.020141797,-0.009346773,-0.0067490735,0.017320162,-0.00257716,-0.0028074293,-0.0024235356,-0.02243645,0.017104244,-0.014698248,0.0005932281,-0.030796675,0.0027864762,-0.003367853,0.0032265182,-0.034878638,-0.020184461,0.038854055,-0.0026600193,-0.0045275153,-0.011411856,-0.003788543,-0.006843333,-0.004000571,0.021622445,-0.003600008,-0.009176009,0.015166539,-0.009215912,-0.048294026,0.029687477,-0.017698321,0.015436111,0.027713154,0.018977925,-0.012935197,0.0063718823,0.031889614,0.0070436886,0.047066204,-0.0060129357
222,punct,0.65231705,1.4083257,-0.37183884,-0.26596475,1.6065215,1.1589876,0.15053016,0.03922999,-0.31641644,-0.20747866,-0.34700245,-0.16910397,1.5442672,-1.4566483,-0.13597164,-0.02646283,-0.17448899,-0.113191165,-0.29239348,0.028722355,-0.30099016,-0.37668872,-0.28609294,1.0893661,-0.12546767,-0.33114687,-1.398343,0.9970176,-0.27410036,0.04487663,0.02146654,-0.01887152,0.17737755,-0.10045555,-0.36588347,1.3449363,0.08883032,-0.31560454,-0.44574368,-0.3596532,-0.16417636,-0.20931542,-1.1601712,-0.5158052,-0.29305035,-0.45512626,-0.40792918,-0.08464471,-0.26920637,0.07979356,0.1149701
223,punct,0.7305313,1.507424,-0.47298524,-0.27361044,0.84185386,-1.6807541,-0.4391399,-0.01565776,0.01104127,-0.17287004,-0.3154961,0.11785191,-1.9929363,-0.32939556,0.29240268,0.021858817,0.24079728,0.4069887,-0.20520577,0.39163396,0.0332213,0.024755197,0.1893508,1.5831814,0.44251776,-0.29429206,1.1525425,1.2390898,-0.0416757,0.48615384,0.113372006,0.21512349,0.3082734,0.31289154,-0.2955595,-1.3217974,0.3249792,0.082853615,-0.31948057,-0.18658043,0.36269283,-0.17466432,-1.1344783,-0.4194495,-0.06978449,-0.16412759,-0.21337458,0.22967008,-0.18149844,0.195513,0.17071064
224,punct,0.7620543,1.5429668,0.19387706,0.18996695,0.8768671,-1.6202894,-0.38738847,0.17850877,0.053952128,0.22738183,-0.08658072,-0.055656925,1.6997117,-1.3879875,0.09532227,0.34823307,0.42336124,0.24656858,-0.15945734,0.33904785,0.043265432,0.01554488,0.32494205,0.4368834,0.42862445,0.05527556,-1.3475684,-0.83648086,0.33462295,0.39652342,0.32411766,0.5822471,0.7612969,0.27669215,-0.2549779,-1.700186,0.5731323,0.2862673,-0.23471202,-0.124244444,-0.107346915,0.42705753,-1.0798295,-0.12846391,-0.052942786,-0.24792403,-0.04982505,0.3189101,-0.052588034,0.42950937,0.2530063
225,punct,-0.5955154,-1.4577227,-0.03312243,0.06868751,0.85966843,-1.5751086,-0.37890854,0.42084506,-0.18044972,0.35964665,-0.29299822,0.14201242,1.6677195,-1.3481168,0.12312237,0.24862115,0.17914414,0.23207834,0.040172935,0.5499394,0.19260898,-0.24143362,0.29383877,-1.421405,0.44028524,-0.22952211,1.6029022,0.52056724,0.19793631,0.5152816,0.18642502,0.29062778,0.511196,0.05162884,-0.117494866,1.1838243,0.4570907,0.117311336,-0.21305469,0.07029466,0.18415087,0.027777804,-1.0480562,-0.08221101,0.14156142,0.34476566,-0.15272053,0.20357984,0.13627502,0.42272136,0.24684478
226,punct,-0.5824815,-1.4534837,0.25405982,0.28101957,-0.7846428,0.4129221,1.9360946,0.39055243,-0.11303912,0.10019007,-0.18858209,0.21185778,1.693852,-1.3365442,0.14819556,-0.031189209,0.45781466,0.07270394,0.049164273,0.37211835,0.26542026,-0.014452575,0.30764714,1.0269667,0.37052143,0.017751269,-1.13382,-1.3942193,0.008185408,0.5098849,0.3914699,0.36056513,0.47287434,0.14065555,0.033422496,1.4395571,0.3665439,-0.07236505,-0.20285282,0.34290376,0.22771242,0.09706514,-1.035512,-0.04944867,0.11933434,-0.16105299,0.017394321,0.31410342,-0.056403697,0.35586545,0.1331735
227,punct,-0.6014805,-1.4742777,0.057476103,0.11452847,-0.8065074,0.40029904,1.9155141,0.27964512,-0.116940886,0.08349616,-0.20541896,0.5577818,-1.9085665,-0.2729695,0.3847435,0.28256658,0.12176507,0.21747495,0.04825242,0.39331448,0.07150916,0.01386425,0.25091565,-1.4262793,0.025862623,-0.086264476,1.6104549,0.5324605,-0.1499712,0.47718012,0.3561313,0.25811934,0.5233311,0.5033332,-0.047373053,1.1945008,0.3744373,-0.10191777,-0.075085245,-0.16329017,0.34890455,0.22894286,-1.0527159,-0.4377273,-0.060143966,0.06715068,-0.007319975,0.38624087,0.2360256,0.43072844,0.20236026
228,punct,-0.60619867,-1.5025376,0.32358378,-0.0851731,0.90961266,-1.61335,-0.36673877,0.6002919,0.25678048,-0.02471016,-0.17492017,0.24252461,1.7162853,-1.3677024,0.37814876,0.11888285,0.2112561,0.33077878,-0.27683446,0.56632966,0.021668348,0.16000229,0.1932007,-1.4422581,0.050699476,-0.094391145,1.6606863,0.5547515,0.032946892,0.42250267,0.27948684,0.16189899,0.63734496,0.12529647,-0.025243716,1.2249471,0.41833526,-0.034143005,-0.1911836,0.36380577,0.16327158,0.37589997,-1.0557193,-0.36321744,0.26477775,0.20989023,-0.021436341,0.37686485,-0.18922867,0.6690864,0.1520185
229,punct,-0.5769141,-1.4464087,0.10743634,0.077775516,-1.3015046,0.35967818,-1.387709,0.5327299,0.21514452,0.2530927,0.17518824,0.24159883,-1.8842691,-0.23473388,0.5044324,0.49679357,0.47002122,0.19137828,0.050867587,0.50068617,0.39140928,0.13269903,0.10754499,-1.4062448,0.34594133,0.07179741,1.6569875,0.566444,0.19607496,0.66775346,0.3995264,0.42600608,0.6915272,0.44170082,0.24999599,1.2271408,0.7081797,0.2463081,-0.0035671303,0.36260927,0.07930677,0.24547474,-1.0300558,0.048167765,0.25792578,0.15843394,0.04110972,0.30070898,0.11562733,0.3115777,0.2526184
230,punct,-0.5652649,-1.4007256,0.1921568,0.21998167,-1.2683703,0.31931004,-1.3700613,0.47794577,0.23244256,0.30367905,0.271328,0.19344401,-1.8245727,-0.23048168,0.23699947,0.27168038,0.30024865,0.40639746,0.014138739,0.48651454,0.2700456,0.041891422,0.27840593,-1.3629392,0.36726028,0.12383234,1.6033974,0.5430734,0.29949144,0.5726802,0.36757535,0.31862512,0.547326,0.23882699,0.17475641,1.1832193,0.71427715,0.33267072,-0.057777017,0.43034792,0.15894565,0.3404607,-0.99992263,-0.088141486,0.41740587,-0.13600944,0.1364108,0.3452017,0.17522019,0.42251325,0.28304598
231,punct,0.7283808,1.4863176,-0.12761818,0.08738223,0.8410373,-1.6144483,-0.42101365,0.3397626,-0.097404495,0.02028306,-0.19177966,0.01748233,1.6195012,-1.3765239,0.29349813,0.28007534,0.04894818,0.12480256,-0.3589239,0.38502738,-0.059846587,-0.056772094,0.32309952,0.9549547,0.16849595,0.09509234,-1.1798434,-1.4457579,0.17776291,0.4006997,0.046968583,-0.080440305,0.4369991,-0.03902786,-0.024671488,1.4041861,0.512017,0.3181849,-0.1694934,-0.20437874,0.06289697,0.059266664,-1.0937438,-0.3679083,0.11075615,-0.4425982,-0.34098405,0.077225514,-0.17454234,0.39468437,0.19097136
232,punct,0.70837176,1.4743704,-0.5189439,0.03456931,-0.85818106,0.3274432,1.8509271,0.29225805,-0.122036405,0.11207164,-0.26994616,-0.27564266,-1.9692369,-0.3331886,-0.058605127,0.050061997,0.21969637,-0.012026419,-0.27487314,0.27347925,-0.18717384,-0.11977906,-0.24060456,-1.4860507,0.22430348,-0.1008186,1.5536641,0.4703385,0.14001524,0.43627158,0.032328863,0.14339256,0.3631928,0.025699796,-0.29396668,1.1433681,0.513448,-0.087028146,-0.3151143,-0.36449575,0.030150153,-0.020987388,-1.1135576,-0.5847162,0.09091538,-0.3121287,-0.20090607,0.23794635,-0.13977095,0.3233397,0.21289289
233,punct,1.6690097,-1.1375065,0.15081905,0.07800812,-1.937137,-0.26499972,0.15185522,0.16600204,0.04707845,0.1333814,-0.03508431,0.069917984,1.5666789,-1.2660087,0.15002374,0.2229264,0.1502676,0.1192403,-0.008473491,0.3181675,0.10837283,0.0476216,0.116275154,-1.3205411,0.22612664,0.056094073,1.5213462,0.5174956,0.18209101,0.23006338,0.23370706,0.16544175,0.38408044,0.24032705,0.085208625,1.0992991,0.4396068,0.1363154,-0.08531128,0.08621504,0.035504073,0.1568076,-0.97948,-0.06672601,0.19238405,-0.043447133,0.028003907,0.13175146,0.11526089,0.1390427,0.17656353
234,punct,-0.54987884,-1.4112968,0.4695685,0.42132187,-1.2887071,0.3816506,-1.3439566,0.56394446,0.47581688,0.5136371,0.3057877,0.4543892,-1.8328658,-0.17586935,0.5132192,0.51513433,0.44058406,0.47815427,0.3765951,0.5386541,0.4799983,0.39116973,0.4021528,0.563485,0.457514,0.4724137,-1.2369994,-0.76904774,0.40402484,0.52581763,0.5893704,0.49231318,0.68522424,0.6140588,0.41084328,-1.5096475,0.72849804,0.45332032,0.11447554,0.40274236,0.36143854,0.5206192,-1.0083857,0.22387367,0.471789,0.39259583,0.40432605,0.5186509,0.46080112,0.461164,0.32391357
235,punct,-0.58465326,-1.4514002,-0.035784423,0.10460855,-1.3137023,0.34145024,-1.3749834,0.45535722,0.31275186,0.63545424,0.109658785,0.1557397,-1.8803589,-0.24751379,0.35095584,0.41710386,0.31426844,0.39462903,0.24975166,0.66366667,0.29156268,0.25342855,0.42607877,-1.4126366,0.49414444,0.16380149,1.6506714,0.55928046,0.064383134,0.5091587,0.4025979,0.51718485,0.5161307,0.3441916,-0.00033309573,1.2263603,0.63318515,0.3650559,-0.01748723,0.20101081,0.016169261,0.15954824,-1.038069,-0.042897616,0.38294467,-0.084005915,0.11750437,0.20136082,0.2378716,0.22623992,0.21040432
236,punct,0.657937,1.3829411,-0.36020675,0.146707,0.76271456,-1.5552934,-0.4152214,0.20022118,-0.4473309,0.31451592,-0.45101237,0.20499277,-1.8570207,-0.31705087,0.138619,0.13074942,0.47614238,0.14687316,0.09747995,0.3826116,-0.07461929,0.09326693,-0.15175246,-1.4075557,0.19841014,-0.034477644,1.4630444,0.4420683,-0.027189858,0.1665707,-0.07328101,0.22949263,0.51235694,-0.06851628,-0.23264626,1.071499,0.31331265,-0.24900194,-0.17488563,0.010703042,0.005814852,0.13895656,-1.0522887,-0.59145147,-0.016125008,0.0009996172,-0.22980374,0.33235288,-0.19688238,0.35343462,0.3293001
237,punct,-0.5679141,-1.3767025,-0.1236529,0.15082993,0.8064606,-1.4781463,-0.3478662,0.43074423,0.122765444,0.087538,-0.07014453,0.08110073,-1.7778653,-0.25999245,0.108193874,0.38944983,0.35060382,0.14560625,0.013602953,0.6328296,0.14800853,0.108973406,0.28898728,-1.3329561,0.33514228,0.08704876,1.4856066,0.48856968,0.3007958,0.45542988,0.17828044,0.0719551,0.6179365,0.33528927,-0.052188788,1.0979483,0.70728326,0.20823182,-0.13050157,0.08644816,0.19997488,0.11672851,-0.9824384,-0.13057266,0.19505754,-0.0505659,-0.014415091,0.21081662,-0.017052757,0.5914118,0.34382427
238,punct,0.7032157,1.4567803,-0.3658512,-0.23943311,-0.8643756,0.3296811,1.8294181,0.15379424,-0.19464512,-0.1352284,-0.35621437,-0.17073959,1.5976347,-1.4067822,-0.07430403,-0.08302561,0.035642304,0.054089192,-0.29631257,0.2356333,-0.17934896,-0.3474396,-0.43748868,-1.4898419,0.089896865,-0.23032545,1.5437301,0.4729588,0.10193009,0.33841965,0.13812493,0.025758771,0.34218952,0.12356059,-0.38388136,1.1214306,0.15933001,0.027568264,-0.33877596,-0.14999214,-0.09400113,-0.21782288,-1.1169467,-0.40880248,-0.08188976,-0.12118833,-0.24608766,0.113647096,-0.3383008,0.09277724,0.13157867
239,punct,-0.6308889,-1.4829597,-0.2462902,-0.07983541,0.8151353,-1.5974532,-0.41553682,0.38986236,0.1460301,0.057355862,-0.28606218,-0.07452511,1.9242281,-0.45539647,0.03603713,0.065876536,0.1461019,0.4202301,-0.25751388,0.2576186,0.19623701,-0.14592195,-0.3045847,-1.442694,0.100146845,0.0871601,1.5351936,0.47824132,-0.0050824443,0.4394832,-0.19143125,0.08730033,0.22655423,0.069954075,-0.13306384,1.1306556,0.511654,-0.08840261,-0.12727633,-0.049606573,-0.22623907,-0.36304298,1.5212457,-0.22598918,-0.077667825,-0.32502392,-0.06621535,0.05771768,0.06438948,0.19081783,0.16306701
240,punct,1.6759274,-1.1655859,-0.13115795,0.021414328,0.83722067,-1.5369384,-0.35628033,0.35287514,0.08126435,0.088711806,-0.15775985,0.06930112,-1.8327253,-0.2605288,0.17636925,0.22044416,0.18002029,0.18685527,0.0018867332,0.36091,0.14841673,0.1029971,0.025562491,1.6694527,0.21395504,0.07729545,1.2118496,-1.2328829,0.17537455,0.48502937,0.20965709,0.20773213,0.3871882,0.30305472,-0.11252079,0.8732517,0.3631718,0.04727182,-0.02872652,0.13505691,0.14316633,0.08559129,-1.0197182,-0.18175904,0.13689956,0.0049713817,-0.026468107,0.16415797,0.09416964,0.32250652,0.1828687
241,punct,0.7011413,1.4708003,-0.35142437,-0.26165277,-0.8620041,0.33720937,1.8499092,0.32147422,-0.22604634,-0.05453987,-0.3431979,-0.13573346,-1.9648848,-0.33739403,0.18839218,-0.15469198,0.22028068,0.3179467,-0.0725279,0.26978493,-0.06048659,-0.09958181,-0.111749746,-1.4886025,0.36947715,-0.09413879,1.5500928,0.46508294,-0.065908186,0.32870594,-0.20110023,0.27550095,0.26724046,0.011855813,-0.34248656,1.1255211,0.22240475,0.07731225,-0.2536972,-0.15751204,0.11680007,-0.24223307,-1.1181462,-0.7122488,0.040233057,-0.13418178,-0.177324,0.31320837,-0.33851942,0.14120868,0.21477742
242,punct,-0.6189171,-1.4912697,-0.103948765,-0.058175545,0.85879844,-1.6015464,-0.38703045,0.43194258,0.14651558,0.04996931,-0.053289197,-0.0529233,-1.9181542,-0.28600055,0.102814585,0.28521866,0.32821766,0.37212452,-0.1056457,0.5323219,0.13506806,0.1741387,0.037040662,1.5860417,0.39648756,0.057438407,1.1591344,1.2521825,0.25956553,0.6904087,0.3212987,0.28894854,0.3788372,0.2701506,-0.20677738,-1.2364576,0.49918947,0.17834222,-0.048223216,0.1858527,0.2720653,0.13467315,-1.0692155,-0.24422763,0.19799508,-0.18271585,-0.020236157,0.3637158,0.119697854,0.46140048,0.27319184
243,punct,-0.54827255,-1.3489192,0.3223953,0.11600915,-1.2257988,0.30580455,-1.3091433,0.35635614,0.18068652,0.31437913,0.0704476,0.18134588,-1.730157,-0.21836467,0.23928405,0.33389816,0.27946016,0.26295817,0.12966475,0.43798327,0.16466898,0.10718998,0.25977322,0.9609954,0.30640742,0.17437391,-1.0297643,-1.3065579,0.30076528,0.29729405,0.30576485,0.23863018,0.51857626,0.33659834,0.21371306,1.3283373,0.7505466,0.32859233,-0.087366305,0.23907706,0.070505425,0.28995648,1.5257015,0.00592657,0.27304935,-0.0067215986,0.08086307,0.31487587,0.19546473,0.25028154,0.23860691
244,punct,-0.61376184,-1.4542499,-0.29957426,-0.12530568,1.6268612,1.1804571,0.22538087,0.24811737,-0.0982755,-0.080139466,-0.19584793,-0.022875616,-1.8673036,-0.30110952,0.13992558,0.17083883,0.313592,0.20977595,-0.1885419,0.30853492,-0.050711248,0.034355562,0.1267975,-1.4059894,0.15847003,0.054012015,1.5027555,0.4754178,0.09433223,0.30191988,0.12423038,0.042738486,0.4879768,0.0703534,-0.032079745,1.101026,0.5612085,0.07888783,-0.4553054,0.009482932,0.16696426,-0.026098752,-1.0474598,-0.21557897,0.046426907,-0.35793772,-0.34083372,0.4701211,0.18745297,0.34993044,0.22525816
245,punct,0.6967739,1.4618906,-0.43868294,0.04465818,0.8089564,-1.6290323,-0.4257174,0.33372772,0.023620814,-0.11119072,-0.3589138,-0.03826207,-1.9471282,-0.32774088,0.22443452,0.15816982,0.20733945,0.20646034,-0.15833233,0.36949885,0.0034893476,-0.19546543,0.1286447,-1.4658244,0.23528364,-0.008458827,1.5361207,0.4711095,0.113349505,0.34786734,-0.16407727,0.10473847,0.6150401,-0.18820333,-0.27124438,1.1257192,0.7512746,0.08664903,0.004013141,-0.105687775,-0.12492723,0.013486261,-1.0999098,-0.21273251,-0.13859643,-0.14893378,-0.44984838,0.33076933,-0.24241695,0.6103209,0.292388
246,punct,0.6900397,1.4414897,-0.17650369,-0.12991862,1.4688946,1.1963217,-0.93841404,0.057933748,-0.0864321,-0.030362265,-0.1318295,-0.16539209,1.5887002,-1.4232172,-0.08759987,0.082569376,-0.26466024,-0.14297555,-0.28795165,0.07439799,-0.14836977,-0.28010368,-0.193703,0.9383226,0.2100898,-0.09251107,-1.2144544,-1.467399,-0.004342739,0.2342542,-0.20635964,-0.104433656,0.22482805,0.32119644,-0.1603883,1.3440746,0.26050344,-0.024536004,-0.10716235,0.09322335,0.008001283,-0.10863746,-1.1137303,-0.5013042,0.17859913,-0.24034679,-0.15901251,0.1535582,-0.25423425,0.087759756,0.15546022
247,punct,0.73938817,1.4968914,-0.16726631,0.00946372,0.85480803,-1.6173384,-0.40510935,0.4662994,-0.070932336,0.33988476,-0.02024931,-0.104406476,1.6502913,-1.3787223,0.012914585,0.4159083,-0.13420427,0.1614051,-0.19248104,0.09028864,0.23522194,-0.46414378,-0.12197004,-0.51075244,0.27344692,0.021687098,-1.0439873,1.8986907,-0.09472501,0.6256309,0.15507516,0.18363126,0.36376595,0.29973105,-0.14397167,-1.3319108,0.26194307,0.27685568,0.23462138,-0.07253623,0.15529157,-0.13151722,-1.0781434,0.104564,0.10270908,-0.19609036,0.05491941,0.14916977,-0.0794048,0.2983799,0.14953208
248,punct,0.78458846,1.582653,-0.08550036,0.055683482,0.9072333,-1.6352178,-0.39171207,0.4318653,0.123205446,0.17869726,-0.22536096,-0.029482212,1.7372872,-1.4049008,0.38493332,0.21925062,0.33117592,0.37187856,-0.15188938,0.38887748,0.13066705,0.04860502,0.2413914,-0.8726998,0.25610194,0.10175132,-1.8829476,-1.0349839,0.3292735,0.5643889,0.24511632,0.122547485,0.60661536,0.38887203,0.006528541,0.8694663,0.6808472,0.11036089,-0.30083066,0.10322163,0.006726515,0.07067021,-1.0871694,-0.34266827,0.20188542,0.010757097,-0.12582679,0.41259566,-0.10034412,0.4732273,0.21541736
249,punct,0.694942,1.4647641,-0.33354688,-0.15630779,1.4604291,1.210013,-0.9983948,0.10276928,-0.23682894,-0.20629999,-0.408297,-0.43869483,-2.0013225,-0.35306272,-0.059609614,0.056128636,0.40577212,0.057872716,-0.39096594,0.357095,-0.20306188,-0.23709336,-0.14315462,-1.5248541,0.005860519,-0.07728371,1.5530354,0.45618817,0.024523247,0.40612912,-0.07636159,0.12800369,0.09432534,0.22918595,-0.4065867,1.1334435,0.46731874,0.01159442,-0.20770134,-0.27734753,-0.0010167548,-0.103957824,-1.1441603,-0.42250928,0.1467146,-0.13828881,-0.19531268,-0.06339965,-0.10444829,0.28662762,0.2017605
250,punct,0.61271244,1.2942747,-0.17472112,-0.18265368,0.70775336,-1.4801679,-0.4048975,0.24907558,-0.24219759,-0.11390726,0.18729147,-0.020966683,-1.7629392,-0.3075647,-0.06994443,-0.04167465,-0.043368887,0.044437185,-0.17341575,-0.14803715,0.05105475,0.19280808,-0.15184653,-1.335424,-0.128949,-0.09358595,1.3608884,0.40433815,-0.24917856,0.15918513,-0.108676076,-0.12827834,0.24101289,0.20799643,-0.25642195,0.9987335,0.11510781,0.09856403,0.027012309,0.01122575,0.029150546,-0.14850591,1.359871,-0.45891494,0.10245873,-0.44332767,-0.30148333,0.17655623,-0.1727901,0.27099514,0.39094272
251,punct,0.6606372,1.4305973,-0.4289609,-0.43456733,1.6077205,1.1700561,0.15227288,0.08407153,-0.69604075,-0.22225949,-0.32645807,-0.08967342,1.745856,0.073236175,0.02931254,0.12717986,-0.30628747,-0.24838291,-0.3917063,-0.25225297,-0.21297663,-0.28102696,-0.16507299,-1.5412883,0.07245182,-0.23042749,1.5172105,0.43236592,-0.24440116,-0.065204784,-0.40425414,-0.08407168,0.0045919707,-0.3202322,-0.47422078,1.1007895,0.045320433,-0.104267925,-0.106808975,-0.2269686,-0.24206685,-0.08754607,-1.1744645,-0.780006,-0.09472397,-0.680404,-0.71134615,-0.08437733,-0.30960023,0.018660117,0.1922629
252,punct,0.63568425,1.3341826,-0.5061638,0.023361804,0.7379673,-1.5161651,-0.41120574,0.22186993,0.03310263,-0.17506495,-0.42901403,0.042407844,-1.8108451,-0.3100584,0.12123558,-0.0053070486,0.16108243,0.38787907,0.012037855,0.348276,-0.009963478,0.04730779,-0.02086902,-1.3670042,0.45307472,0.0855749,1.4137563,0.42275307,0.33755335,0.46022293,-0.028713994,0.09109587,0.43735966,-0.20610702,-0.18812023,1.0366812,0.32433355,0.120220415,-0.301017,-0.060021598,0.094894804,-0.17334044,-1.0259686,-0.40378606,-0.09217934,-0.35742465,-0.091690816,0.0026262682,-0.11035428,0.34103513,0.37636444
253,punct,-0.5675886,-1.4257166,0.08697034,0.20002359,0.8994738,-1.5343705,-0.32844415,0.5137365,0.21934336,0.2366965,-0.009410487,0.16675736,-1.8421644,-0.23011507,0.45150408,0.35582325,0.3944804,0.42788115,0.16060133,0.59609544,0.17957447,0.19146901,0.3053471,1.0269119,0.51135767,0.21416996,-1.1009806,-1.3703872,0.36486122,0.5705323,0.26398048,0.37249458,0.6427282,0.40513942,0.06761376,1.4461377,0.716442,0.31487,0.09364596,0.24889506,0.19052663,0.36359677,-1.01021,0.039542973,0.31360826,-0.07059247,0.07566099,0.35657948,0.26565924,0.5304376,0.25316676
254,punct,0.650287,1.3704115,-0.41224417,-0.037998185,0.7546515,-1.5515468,-0.422872,0.488673,0.15812965,0.021313524,-0.30346167,-0.10651454,-1.8496528,-0.3186586,0.45702824,0.23905465,0.3474647,0.33031535,-0.0717096,0.55834347,0.28287107,-0.11863458,0.051261082,0.39045885,0.083251916,0.48788387,-1.2988889,-0.8347985,0.119547896,0.61233455,0.06833597,0.29828417,0.6141034,0.14152223,-0.13707398,-1.6394484,0.2871,0.5333209,-0.23442315,0.014681111,0.09151296,-0.22001597,0.3713097,-0.5742343,0.19371095,-0.18115284,0.0007471155,0.20655158,-0.14903931,0.32536915,0.3988452
