token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50
258,content,0.017875282,0.015885798,-0.019935612,0.0023448458,0.06540506,-0.0033324163,-0.010797736,-0.0009723611,-0.023477323,0.04346656,-0.034596775,0.01497744,0.011953386,-0.027047746,0.017254509,0.01038282,-0.02244464,0.02642558,0.0053433967,-0.012936827,-0.0044580325,-0.0032837759,-0.009647097,0.017464692,0.010114574,-0.0075058755,-0.03199206,0.012875105,-0.0012586,-0.040365867,-0.03354231,0.010155688,-0.0012131651,-0.013958942,-0.017565155,0.049047325,0.006021423,-0.0072212974,0.0071911854,-0.021897282,0.007234904,0.03891106,0.02933546,0.008000631,-0.028429084,-0.0150469635,0.0009957878,0.025773976,-0.018565377,-0.0043341005,-0.0054659843
259,function,0.0045801005,-0.0035348146,-0.013860551,-0.022761833,-0.0100578675,-0.019851746,-0.0045763734,0.015882734,0.019977195,0.020374386,0.015420796,0.005430225,0.0031120293,-0.020002816,-0.0033612002,0.037360553,0.012940102,-0.011572839,0.044339955,0.020318909,0.044549096,0.038860824,-0.037898317,0.014060093,0.012944125,-0.03555107,-0.008637461,0.006459671,0.00013050741,0.0012062947,-0.0277296,0.011233845,-0.009728892,0.004737919,0.0037343341,-0.0031916085,-0.021260772,0.031643715,0.008369928,-0.010623417,0.011444775,-0.003943466,0.038012978,-0.026818192,-0.008094553,-0.0261839,-0.00474567,0.015928648,-0.023161948,-0.012113069,-0.0046308
260,content,-0.009606093,0.009277869,0.023323411,-0.015490141,-0.01197173,-0.0019924527,0.006207392,0.028345224,-0.019406928,0.003049638,-0.03320722,0.0035928206,0.017011762,0.0149575425,0.017720874,-0.016699223,-0.017576844,-0.023301447,0.011771792,0.0273441,0.006118998,-0.0038426786,-0.034143027,0.009080669,-0.029316144,-0.028613476,-0.019543635,-0.019405853,-0.030241234,-0.033918045,-0.038898937,0.011205606,0.052447136,0.008896664,0.0031056819,-0.026800985,-0.0019959554,0.00346596,0.0015891276,-0.016208058,-0.021621367,-0.005582047,-0.05005502,0.01936188,-0.028564211,-0.0016657807,0.0022488013,-0.022039127,-0.00379322,-0.008526334,0.0057363557
261,content,0.02851466,0.0076359794,0.00010188619,0.00244561,0.065176785,0.015702728,0.020486116,-0.012392233,0.005808397,-0.053171962,-0.013966056,0.014088667,0.05081323,0.000341139,-0.0152175,0.043979336,-0.03569197,-0.004728761,-0.009031997,-0.004065287,0.03391891,0.019195057,-0.014832115,0.041677143,-0.02757739,0.014038594,0.010818955,0.0016370243,-0.05834766,-0.00060551637,0.003626577,-0.025768796,0.000121641744,-0.0025455658,-0.002817136,0.020337969,0.0010487665,0.04047931,-0.0036640652,-0.015483552,0.027819425,0.037840717,-0.0063616573,-0.0075399373,0.0036480252,0.026555132,0.020325337,0.03912295,0.00078681175,0.03197265,-0.033014297
262,function,0.0031029787,0.02532603,-0.016356336,-0.007234522,-0.007616565,-0.0013486254,-0.013677704,-0.030415742,-0.010171143,0.009069771,-0.021359716,0.005545084,0.02836543,-0.0005927692,-0.009526101,0.0096697025,0.0037220872,0.035553426,-0.012611738,0.033621278,-0.0048259674,-0.010988296,-0.03891641,0.01589949,-0.024503114,-0.022703428,0.031564865,-0.01748744,-0.022572074,0.0233285,-0.004371421,-0.012159831,-0.018617608,-0.008282152,-0.015869968,-0.004372194,-0.0005991201,-0.008171659,-0.006024035,-0.015225598,0.010013329,-0.018181682,0.0094568385,0.047743075,-0.03872116,-0.010218072,0.0064943423,0.005166526,-0.0071308,0.008837256,0.0154422335
263,content,0.0028461164,-0.029111704,0.002875094,0.0065851253,0.0043093283,-0.0017706082,0.012577423,-0.031617995,-0.021103075,0.0004996432,0.0053922404,-0.011265929,-0.023019118,-0.051256146,0.02240238,0.003159221,0.009279678,-0.00492323,0.0041377307,0.0017040469,-0.01187495,-0.01398335,-0.017188927,-0.019785294,-0.015042818,-0.0048224945,-0.014549684,-0.009365792,-0.041746672,0.027437527,0.02409562,-0.0008527994,0.000409597,-0.007182894,-0.011071678,-0.031846967,-0.010929054,-0.025260918,0.018143278,-0.01873668,0.02413473,-0.02817864,-0.02552336,-0.0144510055,-0.0019706097,-0.023251723,-0.019402588,0.018310754,-0.026235534,-0.03290469,-0.008028572
264,content,0.0019069678,-0.024404332,-0.002685593,-0.011077779,-0.018360661,0.0014944824,0.026966548,-0.005031411,-0.003713475,0.028198157,0.016510056,0.016245715,0.01253074,0.002745267,-0.028930107,0.02162846,0.015581324,-0.014945515,0.035377026,0.01017982,-0.029547317,0.033553343,-0.013059331,0.007822786,-0.016109485,-0.007995252,0.0013789359,0.019958345,0.0040442883,0.0020926492,-0.011912061,0.018906366,0.00612326,0.026622696,-0.033045135,-0.016012024,0.0035710665,0.01810366,0.039536655,0.013699774,-0.0044882665,-0.0057848548,-0.012340674,0.015745267,-0.02074432,0.024513373,-0.0018617508,0.025616597,0.013104935,-0.0026608484,-0.00044408927
265,content,-0.009291429,0.033672705,-0.020483844,-0.008102772,-0.00896447,0.02431453,-0.009859366,-0.029060304,0.009334166,0.009972358,-0.008940666,0.004161858,0.0048441095,-0.028280951,-0.012348722,-0.01969302,-0.008063101,0.0011339786,0.0115057,-0.008668253,0.018226117,-0.005247011,-0.008893988,-0.015401891,-0.016977334,-0.016680934,-0.005891543,-0.02175361,0.018228471,0.000152669,0.030473134,-0.034281973,0.003273637,0.008228899,-0.00085133035,0.039942652,0.021151861,0.012494152,0.016943803,-0.016325593,-0.006502274,-0.0264549,-0.005175425,-0.0104268845,0.0011772362,-0.022595357,-0.045572355,0.0033158693,-0.009502094,-0.018562453,-0.022729563
266,content,-0.0346999,-0.0075933086,0.007332183,-0.012734939,0.01358025,0.0053294175,0.012466752,-0.028812028,-0.016971633,-0.013226,-0.03854286,0.04345095,0.021786451,0.0031662434,-0.017124189,-0.006039454,0.021062734,0.0025437458,-0.036131285,-0.030464334,0.0007858995,0.01730173,0.002791716,0.0030638862,0.042102836,-0.012652445,0.004811869,0.021620018,0.011140531,-0.05297842,-0.012951087,-0.016768046,-0.039796952,-0.008935124,-0.029870234,0.014716823,-0.020079685,0.04807646,0.008662336,0.012312489,-0.035731647,0.0065698433,-0.01526661,0.02472373,0.019355357,0.006396945,0.0135426065,-0.0016251573,0.03822301,0.018994577,0.006324636
267,content,-0.0122805815,-0.022766372,-0.013091693,-0.0056741107,-0.03371687,0.01733982,-0.015358708,0.024264902,0.013679845,-0.024018569,-0.03601974,0.020355714,-0.0028682044,-0.012761573,0.002037085,0.0052518104,-0.020075504,0.01704862,0.018019617,-0.003289625,-0.027188785,0.025668206,0.021338899,-0.014991422,0.016781641,-0.006991839,0.006603658,0.017089592,0.0021067427,-0.0027169501,-0.0013385528,0.023044867,-0.0076034525,0.0021314372,0.024768015,-0.0011925946,0.0025179365,-0.019125922,-0.00044291085,0.008636518,0.024301732,-0.010206042,-0.03880171,0.007907937,-0.013159587,-0.004473174,-0.026213305,0.0036192157,0.01452892,-0.008852615,-0.016488247
268,content,0.014690727,0.027344933,-0.0026353013,-0.0052021984,-0.02485805,-0.020303342,-0.0153329475,0.027480843,-0.018648416,0.002138541,-0.013559254,0.003152464,0.016120268,0.0018039197,0.00722324,-0.034314517,0.009792714,0.0038798335,0.018441014,-0.014382411,0.008719186,0.00023420718,0.018363431,-0.0065520904,0.027712367,-0.005955923,-0.018753443,0.015595532,-2.5810953e-06,-0.0069625834,-0.037833534,-0.015790174,0.004062985,-0.04620178,-0.015756346,-0.03445219,-0.018862093,0.019041438,0.020528967,-0.019010622,-0.046975672,-0.0023993205,-0.041372217,-0.022399932,0.0053052027,-0.036894094,0.034144875,-0.022162063,-0.0043023853,0.0076965056,0.008855313
269,content,-0.004156342,0.022201965,-0.013487774,0.0008408583,0.0150776785,-0.016004179,0.007074041,-0.022206692,-0.03590191,0.009706627,-0.011903211,-0.002033551,0.02037068,0.015650343,0.01986897,0.03228893,-0.04252029,-0.0051361537,0.019970076,-0.018278455,-0.0062545706,0.0035301917,-0.05015175,0.019784281,0.005858209,0.005640428,-0.0098408535,0.012681603,0.009530109,0.05772131,0.0016104823,0.008514549,0.037139762,0.008023906,-0.020154718,-0.0086039025,-0.012089804,0.0022444597,-0.008486203,0.017016768,0.016768241,0.032284003,0.029293157,-0.014119845,0.038945455,0.016154949,0.015979653,-0.011976992,0.0067133955,0.0065079425,-0.003329572
270,content,0.023247,-0.010169114,0.006612921,0.0011789346,-0.010506602,0.030624216,0.017798487,0.0020953596,-0.0033807668,-0.013511659,-0.031051474,-0.010963483,0.020072408,-0.021515386,-0.014680531,-0.002170836,-0.00644744,0.02243644,0.006494258,-0.025787406,-0.010441322,-0.018740142,0.010555309,0.0023398097,0.02372386,-0.0037595865,0.008354729,0.038460273,-0.0020184433,-0.0006510573,0.035401557,-0.008245025,0.018474087,0.009441887,-0.017044714,-0.00041772364,0.008269519,0.043193117,0.012880524,-0.036561996,-0.0016990178,-0.025462942,0.0005997702,0.0038532084,-0.010495668,0.02652519,0.02600348,-0.024100598,-0.024124146,0.009175983,0.0073028207
271,function,-0.008824544,0.02941515,0.005383744,0.029253108,0.031186245,0.0013448633,0.03049,-0.021099608,0.0043075467,-0.020277536,0.024733262,-0.008779679,0.004890612,-0.039013956,-0.02569955,0.00037156194,-0.009820566,-0.016198808,-0.021313014,0.0014923956,0.036586344,-0.04291622,0.04065036,0.01880604,-0.020324297,0.01877337,-0.01584735,-0.024913883,-0.0112182945,-0.022528335,0.025888456,-0.01598443,-0.021272272,0.014463222,0.015046873,-0.03195045,-0.017567258,-0.025781555,-0.024368338,0.032853935,-0.011908894,0.013564464,-0.014013334,-0.05374877,0.011543595,0.017301967,0.030619793,-0.010463188,0.008118782,-0.0015654971,0.023426978
272,function,-0.013165849,0.00973948,-0.003443778,-0.011622058,-0.019478148,0.0121579645,0.011218435,0.023778569,-0.0319247,-0.008971554,-0.00035326468,-0.020877607,0.05454781,-0.0023996548,0.02023843,-0.022160854,0.018567953,-0.01510298,0.01420513,0.014139525,-0.010390543,-0.027121356,-0.019133987,-0.011426667,0.00285676,-0.022350056,-0.017313123,0.0027045833,0.015857693,-0.027636144,-0.016685631,0.00037785407,0.010301237,-0.022954846,-0.020008892,0.011280714,-0.04054451,-0.04244434,0.044953294,0.006204942,0.016996264,-0.04278509,-0.01723819,-0.018784046,0.012480847,0.02398994,-0.022757998,0.009507149,-0.0451202,0.00026157504,-0.010032579
273,function,0.0027790926,0.02389673,0.014535397,0.030220238,0.008807355,-0.0321704,-0.021543285,0.0061283954,-0.023647727,-0.00902693,0.027087674,0.0077685574,0.014346746,0.0058165477,-0.05451542,0.006820036,0.003945247,0.0007952457,-0.019034836,-0.009728152,-0.022127833,0.0014118875,0.035738423,-0.009910597,0.0010022181,0.0035808962,0.03179276,-0.009384609,0.005833962,-0.004777957,-0.0011824132,0.0076820743,-0.012543101,0.00987561,0.0016679958,-0.027295044,-0.0033196437,-0.0044212053,0.012061922,-0.02354732,-0.030457584,0.005434267,0.038119696,0.029544875,0.011755198,-0.0117577,-0.04188811,0.008795246,0.010780732,-0.02353795,0.02529464
274,content,-0.020934796,-0.0030185576,-0.0010844778,-0.033215243,-0.012485854,0.008813437,-0.018387346,0.0059503405,0.027073996,-0.025645081,0.00089568476,-0.007356136,0.01326029,-0.009573848,-0.013154022,-0.034406394,-0.008957288,-0.023956146,0.025778841,0.01633261,-0.022597892,-0.017933825,0.020970099,0.010625014,-0.010483976,-0.02002745,-0.0087105995,-0.010349653,0.021954803,0.022530377,0.02820559,0.019715298,-0.01053779,0.02130174,0.012027253,-0.014016133,-0.015631989,-0.0063593606,-0.0318295,-0.035645347,-0.0070304116,0.006474639,-0.016121646,0.018053876,-0.017261857,0.01887347,-0.008216568,-0.0035739474,-0.027627164,-0.016055243,0.0015028805
275,content,-0.02142379,0.014845556,0.019494236,0.011469532,-0.012302937,-0.003386984,-0.010567533,0.023323694,-0.009232104,0.018848205,-0.0040095146,-0.0028098482,0.006257828,-0.01786394,0.032121334,-0.00014025217,-0.018131047,0.017911384,-0.008416286,0.009891325,-0.015501723,0.015718319,-0.0011509351,0.011830462,0.017950594,0.02322947,0.020088013,-0.00505712,0.0032263398,-0.014266258,-0.0016569162,-0.00074476085,0.015486154,0.006202536,-0.0084670605,-0.0047232183,-0.03067817,0.03502384,-0.012166939,0.024932206,0.024336899,0.007035047,-0.008743395,-0.008103821,-0.0036938905,-0.005776785,0.00091709016,-0.024261247,0.017327376,-0.0023518116,-0.006256627
276,content,-0.024050917,0.012761513,0.007759268,0.028459255,0.044212125,-0.021341916,-0.039503925,-0.007938993,0.020275384,-0.01511674,0.024976078,-0.004783927,-0.0028074076,-0.026095785,-0.055808287,-0.017067386,0.011463587,-0.012601442,-0.04242189,0.006447043,-0.025274744,-0.010849501,0.02496,0.04182061,-0.0026386199,0.01804765,0.016818732,-0.028356185,0.01674798,-0.020303674,-0.0024618933,-0.0030426728,-0.015214794,0.004807209,0.036903795,-0.016098581,-0.013821555,0.010272014,-0.00976163,0.00040481606,-0.016230632,-0.00038408954,-0.013122793,0.027388254,0.010960285,0.008380524,-0.0006837637,0.020196024,-0.039447878,-0.017769936,0.002677008
277,content,0.022257593,-0.015158019,0.005158417,0.026692145,-0.004680099,0.005647677,-0.011200418,0.012841699,-0.03934176,0.030051678,-0.00016655328,0.0034170905,0.008475587,0.016706795,-0.009831342,-0.014832596,-0.03876594,-0.00021004665,0.018813219,0.01418179,-0.03421962,0.009817483,0.011762927,0.012389104,-0.0052619595,-0.020728717,-0.00038792394,0.007386611,-0.015747543,-0.050057247,-0.034968555,-0.0028242816,-0.0035751425,-0.0026181587,0.015188439,-0.009835311,-0.009467048,-0.024282228,0.016536323,-0.011276616,0.044618428,-0.0015980311,0.035822287,-0.008133336,0.02146553,-0.0063725915,-0.036478154,-0.035769355,-0.018529559,-0.018660016,0.017948525
278,content,0.016918134,-0.01143979,-0.016892012,-0.0011712541,-0.028039688,0.016400902,-0.040566806,0.009793706,0.00030526167,0.008404439,-0.007638123,-0.015983494,0.008098864,0.041241217,-0.0017722474,-0.028885957,0.0006723281,-0.03249537,-0.004823064,-0.0023969347,0.009257905,0.010524726,0.025938712,-0.017603477,-0.01471411,-0.0052531613,0.022110164,0.021034526,0.01851365,0.028369939,-0.004940955,0.012880698,-0.0075820675,0.0005260683,0.000993796,-0.008281988,-0.024861092,0.034216695,0.030707667,0.027438767,0.0009006339,0.03129753,-0.018747171,0.0076668686,-0.007174561,-0.026538555,0.037914004,-0.0008501435,-0.036188252,0.017428713,-0.049124554
279,content,0.023626281,0.002004573,-0.018973868,0.019300822,0.001150289,0.010578811,-0.011843316,0.0034784847,-0.0019065893,-0.028936343,0.0034213152,-0.021038415,0.017044472,-0.004072259,0.0052794693,0.0336262,-0.007247626,-0.013105096,-0.013379718,0.023839314,0.022762116,0.017880252,0.054792136,-0.012131593,-0.0057141325,-0.025486128,0.028580345,-0.011360347,0.03403547,-0.02360684,-0.0010119842,-0.008234313,0.005133634,0.021506114,0.0072831516,0.023584777,0.0004466766,-0.0045426763,-0.007119403,0.023227423,0.0066938773,-0.007667093,-0.023107568,-0.004849336,-0.014684546,0.011327805,-0.0052204453,0.030578844,0.009838141,-0.021523412,-0.013455508
280,content,0.0073886155,0.010739276,0.014358169,0.0036307522,0.008929126,-0.016206272,0.009667077,-0.0001406758,0.0011057087,0.025049793,0.014707936,0.01620248,-0.0021784087,-0.0038333966,0.013880423,0.015460632,0.029270675,0.028697867,0.031024808,-0.01046563,-0.018375324,0.022462398,-0.024200415,-0.005863933,-0.0023126656,-0.0020814692,0.022142116,0.008592347,-0.0075104516,0.01713682,-0.018774422,-0.006415389,-0.005809173,0.0035044265,-0.004288734,0.0002143369,-0.01873122,-0.0018429706,0.026830439,0.004777176,0.0162361,0.014906964,0.0023346099,0.021765018,-0.003948581,0.018447164,0.02325866,-0.0029284852,0.03375404,-0.0015796031,0.014854168
281,function,0.022872055,0.039776146,0.0014114759,-0.053306036,-0.00518514,-0.009211213,-0.022528574,-0.014630939,0.015013811,-0.0052868645,0.026435139,-0.008804446,-0.0027612965,-0.012509732,0.014649411,0.018023577,-0.0014481909,-0.016973887,0.031483937,-0.023327863,0.016900543,-0.0028030456,0.0015827158,-0.0054395692,0.012653645,0.017980345,0.013253548,0.01882781,-0.014346919,0.013526753,-0.002707272,0.009274391,0.0010561701,0.060291447,-0.022729294,-0.018314784,0.028701164,0.022162136,-0.019145224,-0.005025051,-0.014432632,0.0053294282,-0.009865193,-0.0011153894,0.012961899,0.008050669,-0.023318974,-0.0033695002,-0.013973604,0.016831355,0.01112165
282,content,0.0035752475,0.032869756,-0.024485731,0.026302094,-0.011382439,0.008989032,0.029481921,-0.012421073,0.0014541784,-0.022464663,-0.0107950885,-0.008064774,-0.022696454,-0.0043756845,-0.035063017,0.01557472,0.015721334,-0.014128929,0.004691944,-0.017815001,-0.027663218,0.0057454924,-0.02148053,-0.0010848327,-0.018431008,0.015241759,-0.005662775,0.0029597988,0.0025239121,0.0082829585,0.0037488416,0.025843548,-0.028417615,0.0022362946,-0.0040581804,0.012620505,-0.02912162,-0.0017615893,-0.052991018,0.048572525,0.005900552,0.020170946,-0.0039544883,-0.0067376904,-0.014289788,0.005450337,-0.01798544,0.009318211,0.01457419,0.016600939,0.03176568
283,content,-0.0029969357,0.0035578273,-0.016273107,-0.003619836,-0.011304946,-0.03413227,0.012226966,0.01739467,0.00950374,-0.01257307,-0.009897647,-0.007854638,0.0056554233,-0.006463437,-0.009884238,-0.0039901943,0.008828819,-0.026446236,-0.010909,0.019396883,-0.010441641,-0.0036918214,-0.018984416,-0.026430044,-0.013193673,-0.00066134904,-0.019681796,0.008560075,0.00946941,-0.013608356,-0.020093162,-0.026460445,-0.016194124,0.011160507,0.0031285193,0.021207266,-0.017064057,0.009358708,0.0068173325,-0.01277553,-0.018172957,0.0035087275,-0.022170866,0.014214674,0.039014123,0.0021691949,0.016710928,0.004291828,-0.011009354,-0.01652258,0.014333966
284,function,-0.02959907,-0.004422252,0.0061868588,0.0025268942,-0.020070042,0.0049233083,0.014051975,-0.020663626,-0.018684957,-0.027640108,0.002093196,0.02054718,0.013982046,0.014272576,0.012367714,-0.009644774,0.011026923,-0.021850502,0.0055087837,-0.020373723,-0.00903504,-0.004210318,0.0050277305,0.033776503,0.019575346,0.007616732,0.04257409,-0.010948502,-0.013221327,-0.008274531,-0.020259563,0.0071511543,0.009160065,-0.0006827957,-0.0012775533,-0.003457188,-0.007394513,-0.04005313,-0.0073522297,-0.0072755497,0.03736411,0.011178975,0.0016868088,0.007416385,0.022927789,-0.017890023,0.017002692,-0.015173808,-0.0034635493,0.020967688,0.029442327
285,content,0.010399805,0.01613812,0.009632591,0.008874023,-0.022978935,-0.0255252,0.020922305,-0.019894797,0.04372946,-0.057708777,0.0061228727,-0.038771324,-0.018211752,-0.016728397,0.053440284,0.004466364,-0.050216343,0.0036425076,0.022021808,-0.0034228314,0.0088025965,0.025967585,-0.025094602,-0.003936673,-0.017693667,0.013959165,-0.0154677,0.030257003,0.03711366,0.05854283,0.004687818,-0.009614976,-0.03789978,0.0022117642,0.0028415062,-0.00728848,0.011211877,-0.0052933977,0.02632956,0.018699447,0.006142719,0.021701591,0.0250318,0.022678291,-0.0231268,0.04004526,-0.0026274698,0.0019385527,0.035893813,0.010394438,0.011509578
286,function,0.019306501,0.0058387103,0.005329706,-0.02035267,0.0028236704,0.0018107442,0.0024439362,0.0020503467,0.030614974,0.010342229,0.025312271,0.01981972,0.053059414,0.006563041,-0.039439388,0.00014500048,0.020928929,-0.017596519,0.025839739,0.0056578456,0.016374106,0.019823508,-0.0085591925,0.020870348,-0.03141994,-0.017272525,0.011974671,-0.0011528244,0.005356167,0.0019515378,0.015386799,-0.0054487796,-0.022098875,0.007530019,0.0064194556,-0.020468656,0.008802156,0.017459014,0.00070307055,0.007522358,-0.0069150156,-0.032854322,0.0010691892,-0.0004555027,-0.016327227,-0.040219396,0.009752819,0.03165307,-0.02033365,-0.018335892,-0.020744197
287,function,0.0020255002,0.01920667,0.0077518034,-0.011358678,-0.022229368,0.02591702,-0.00726281,0.012044239,-0.0123644695,-0.011977477,0.00038190925,-0.017632278,-0.029443936,-0.01771846,-0.034432385,-0.0011688264,0.0086677065,0.034066956,0.0051459735,0.014088201,-0.031300873,0.027516369,0.018370725,0.021457858,-0.0038580608,-0.00926497,-0.016120017,0.02589683,-0.05191081,0.003471579,-0.02323454,-0.00059687474,-0.00092663034,0.010550037,-0.004081055,-0.030839853,-0.00511749,-0.03228636,0.024158182,0.011793069,0.0005112232,0.036711838,-0.001738385,-0.02701252,-0.0011020959,-0.006374066,-0.0045450656,-0.012912308,-0.017560575,0.028271133,-0.0036625403
288,content,0.023427634,0.0072310125,0.0011011314,-0.02904459,0.04388646,0.018779896,0.011533882,-0.022806628,-0.009552753,-0.016606448,-0.0005029231,0.01004618,-0.015527037,-0.008843658,0.018941475,-0.028882546,0.00915833,0.008775619,-0.016752623,-0.039212044,0.012944758,0.034125514,0.0025205358,0.01020885,0.006573495,-0.008421067,-0.0045465273,-0.025999278,0.013179495,-0.01955791,0.005258618,0.003423804,-0.0051150382,0.0016663002,-0.0024907747,-0.005015212,0.018911736,0.015871413,-0.0044447766,-0.015920177,-0.014396802,-0.019660013,0.014432811,-0.016638251,-0.051015347,0.0029828507,0.01702395,0.024233613,-0.022405611,-0.008250389,0.014092588
289,content,0.03432261,-0.016045429,0.004300146,-0.0135904355,-0.0077920225,0.023459034,-0.008078847,-0.00091705914,-0.019102227,0.008764577,0.008697576,0.0076356595,-0.0013866305,-0.0065765963,-0.0029471288,0.011777814,-0.024726097,-0.023842983,0.018264491,-0.014554547,0.006262431,-0.006175197,-0.02322764,-0.025082337,0.03770163,0.01322049,0.0257249,0.02279853,0.0013168842,0.0003145903,0.0091639,0.0077016237,-0.0057961526,-0.012269982,-0.02006404,-0.016043793,-0.02457825,-0.0096614575,-0.009542279,0.025212305,-0.01994434,-0.0077194767,0.0007768043,0.02898095,-0.027156178,-0.025990777,-0.0405213,-0.01324292,-0.01229876,0.0029893136,-0.00016488071
290,function,0.040021475,0.011400139,-0.002975278,-0.008549721,0.027756166,0.016828038,0.01019634,-0.008406132,0.0048745484,0.022861294,-0.01603169,0.032386113,0.021806538,-0.0099308295,-0.020230783,0.00390931,0.04305114,0.009688073,0.03522544,-0.046866808,0.0024303538,0.042581648,-0.010628015,-0.0067990455,-0.009826461,0.011116457,-0.0026727403,-0.026918184,-0.047200084,0.0013543325,-0.0047672666,-0.0017581361,0.02477989,-0.0262931,-0.04712689,0.009837086,0.0014313349,-0.019805882,0.01523129,-0.007381344,0.0016462157,-0.011485517,-0.043613467,-0.0046920246,-0.00837036,-0.027453598,0.017329885,0.0036578795,0.00016038016,0.0042497786,0.02094233
291,content,-0.019285912,0.03709796,0.001724952,-0.033333454,0.0058340537,0.021082005,0.026631363,-0.010621916,-0.0064917663,-0.016282244,-0.01095154,0.004092932,-0.019482225,0.03719294,-0.009281602,0.0422784,0.019039575,-0.0108472705,0.015310111,0.002677107,-0.019292878,-0.040975913,-0.026762147,-0.022089459,0.008737615,0.010262927,-0.0026913988,0.010654307,-0.0049333544,0.012016327,-0.0051444154,0.00027358762,-0.0002695054,-0.04852436,-0.0010471017,-0.0022709367,-0.04370174,0.020857036,-0.047767457,0.029339816,0.026032867,-0.0053441366,0.017051399,-0.03418796,-0.0158617,-0.009815363,-0.004794153,0.034607496,0.009622463,-0.007222342,0.0110885175
292,content,0.017412484,-0.035276487,-0.010300244,0.036901016,0.02027935,-0.004533607,0.012668045,-0.019848522,-0.03875271,-0.007253506,0.009404426,-0.025460413,0.008372029,-0.008205362,-0.026860654,0.023414612,0.0035471912,-0.022400647,-0.0064135683,-0.0068881772,-0.0088171465,0.013974993,0.034638394,-0.028919613,0.029450132,0.00093283865,0.001269778,-0.021132085,-0.030581627,0.0040808134,0.005904138,-0.024310065,-0.015221149,0.004916291,0.0026513922,-0.022990176,0.0033689986,-0.013996394,0.022307599,-0.008735833,-0.002228493,-0.00395999,0.020013453,0.004222788,0.02510244,0.020063456,-0.0045609153,-0.00286421,0.022004796,-0.018340148,0.011706539
293,content,0.036622193,-0.02396937,-0.017492397,0.064603485,-0.00204408,-0.0037088234,0.0015448914,-0.0057393573,0.013025413,0.020718731,-0.021690242,0.0050233975,0.023274869,-0.0033651667,-0.005045054,-0.0030251837,0.032816537,-0.0074736755,0.02509239,-0.022952577,-0.054188397,-0.0075052977,0.029155495,0.023296332,0.011868217,-0.01216659,-0.008255427,-0.021725602,-0.0036398803,-0.022697823,-0.008109006,0.001817202,-0.012700014,0.0005825923,0.008562953,0.0027150642,-0.007869978,0.010057145,0.022192892,-0.007278611,0.011198063,0.019490683,-0.0286944,-0.018842071,-0.019520098,0.00856917,-0.0016789106,0.022692522,0.02433473,0.0070379707,0.03645478
294,content,0.036506042,0.021618003,0.010110604,0.026605498,0.0032964917,0.0063803885,-0.0013716213,-0.0019995447,0.0032550567,-0.023597984,-0.008703706,-0.009295527,0.015280767,-0.0007845411,-0.017524844,0.010202607,-0.018255636,0.0080575,-0.030484114,0.017918391,0.0078571495,0.010575385,0.007869227,-0.0071268263,0.036147702,-0.012386282,-0.028383667,0.010517081,-0.023525367,-0.0073114997,-0.002307903,-3.7825048e-05,7.0165624e-05,-0.03744722,-0.018950965,-0.004569459,0.015717905,0.0033822288,-0.011767238,-0.005564629,-0.023969207,-0.010972632,0.011956552,-0.003143666,-0.005252136,-0.022627532,-0.02371772,0.0065096393,-0.00724265,0.004606796,-0.01247634
295,content,-0.03665923,-0.008642219,-0.017078301,0.020074794,0.03159571,-0.014226315,0.0028549987,0.019265905,0.028805861,0.007403688,-0.01920342,-0.0014097054,-0.0129183335,0.007533131,-0.029884595,0.0051789833,0.031924196,-0.008720699,0.043651946,-0.0219421,-0.019541414,0.010633175,-0.017529167,-0.012879829,-0.017243901,0.019217545,0.038063623,0.020992618,0.037140753,-0.01950761,0.0028626116,0.040849466,-0.016875496,0.029233271,0.01458191,-0.011215661,0.007960021,-0.029241707,-0.013778185,0.01097012,-0.037249587,0.009390437,-0.023455713,0.024045419,-0.0067856843,-0.01659577,0.027202846,0.020508911,-0.01334856,0.0027678097,0.012978799
296,content,0.014125834,-0.026462637,-0.013943581,0.0125623,0.011809455,-0.002763915,0.035982516,-0.002592414,0.00783083,-0.016010528,-0.005787373,0.019684868,-0.0156009765,0.022975566,-0.015527403,0.029971924,0.0302,0.0060556657,0.03558873,-0.00059810845,-0.020635385,0.028528336,-0.020152604,-0.015541738,-0.058319025,1.5435622e-05,-0.038626377,-0.0342757,-0.019131806,-0.007812394,-0.03959409,0.030555056,-0.006587656,0.012792729,0.017041296,-0.010089308,-0.01152802,0.004460317,0.0011729912,-0.0010746093,-0.02809169,-0.023094011,-0.01777184,-0.0116255,-0.0021607717,-0.051755156,-0.0029197729,0.00311224,0.0066562807,0.020565385,-0.00230014
